Track,Course Code,Course Title,Course Description,Outcome Type,Period,Outcome Number,Outcome Text
CS Game Development,S-ITCS226,Information Management,"This course prepares the students to acquire the skills of creating, analyzing, and designing databases. This will help increase their understanding of the essentials of database modeling and design, the languages and facilities provided by the database management systems, and system implementation techniques. ",CLO,General,CLO2,design effective database schemas using Entity Relationship Diagram (ERD) 
CS Game Development,S-ITCS226,Information Management,"This course prepares the students to acquire the skills of creating, analyzing, and designing databases. This will help increase their understanding of the essentials of database modeling and design, the languages and facilities provided by the database management systems, and system implementation techniques. ",CLO,General,CLO3,convert conceptual model into a relational schema 
CS Game Development,S-ITCS226,Information Management,"This course prepares the students to acquire the skills of creating, analyzing, and designing databases. This will help increase their understanding of the essentials of database modeling and design, the languages and facilities provided by the database management systems, and system implementation techniques. ",CLO,General,CLO4,perform effective data management procedures 
CS Game Development,S-ITCS226,Information Management,"This course prepares the students to acquire the skills of creating, analyzing, and designing databases. This will help increase their understanding of the essentials of database modeling and design, the languages and facilities provided by the database management systems, and system implementation techniques. ",CLO,General,CLO5,demonstrate 21st century skills in all learning activities 
CS Game Development,S-ITCS226,Information Management,"This course prepares the students to acquire the skills of creating, analyzing, and designing databases. This will help increase their understanding of the essentials of database modeling and design, the languages and facilities provided by the database management systems, and system implementation techniques. ",TLO,Midterm,TLO1,Effectively explains the basic concepts of databases and data models. 
CS Game Development,S-ITCS226,Information Management,"This course prepares the students to acquire the skills of creating, analyzing, and designing databases. This will help increase their understanding of the essentials of database modeling and design, the languages and facilities provided by the database management systems, and system implementation techniques. ",TLO,Midterm,TLO2,"Explains the features of database management systems, the architecture of database systems, and the role of database users. "
CS Game Development,S-ITCS226,Information Management,"This course prepares the students to acquire the skills of creating, analyzing, and designing databases. This will help increase their understanding of the essentials of database modeling and design, the languages and facilities provided by the database management systems, and system implementation techniques. ",TLO,Midterm,TLO3,Defines the basics of the relational data model 
CS Game Development,S-ITCS226,Information Management,"This course prepares the students to acquire the skills of creating, analyzing, and designing databases. This will help increase their understanding of the essentials of database modeling and design, the languages and facilities provided by the database management systems, and system implementation techniques. ",TLO,Midterm,TLO4,State reasons why many system developers believe that data modeling is the most important part of the systems development process. 
CS Game Development,S-ITCS226,Information Management,"This course prepares the students to acquire the skills of creating, analyzing, and designing databases. This will help increase their understanding of the essentials of database modeling and design, the languages and facilities provided by the database management systems, and system implementation techniques. ",TLO,Midterm,TLO5,"Write good names and definitions for entities, relationships, and attributes. "
CS Game Development,S-ITCS226,Information Management,"This course prepares the students to acquire the skills of creating, analyzing, and designing databases. This will help increase their understanding of the essentials of database modeling and design, the languages and facilities provided by the database management systems, and system implementation techniques. ",TLO,Midterm,TLO6,Draw an E-R diagram to represent common business situations. 
